km-tidur,km-mandi,garasi,bangunan,tanah,lokasi,harga
5,3,2,150,123,Jakarta,4000000000
5,3,0,72,62,Jakarta,11843707482
5,4,0,450,525,Jakarta,22000000000
5,3,1,180,109,Jakarta,3800000000
5,3,2,200,475,Jakarta,3600000000
5,4,1,109,39,Jakarta,1500000000
5,4,2,182,130,Jakarta,5000000000
5,5,2,162,54,Jakarta,6500000000
5,4,2,450,200,Jakarta,4500000000
5,6,0,56,30,Jakarta,11843707482
5,4,3,475,258,Jakarta,6500000000
5,4,1,119,90,Jakarta,2900000000
5,3,0,275,128,Jakarta,4500000000
5,3,0,44,24,Jakarta,11843707482
5,4,1,56,30,Jakarta,11843707482
4,4,1,87,56,Jakarta,2000000000
4,3,3,256,426,Jakarta,4000000000
4,3,0,40,22,Jakarta,11843707482
4,4,4,2800,1000,Jakarta,85000000000
4,3,0,38,16,Jakarta,11843707482
4,4,2,175,300,Jakarta,7800000000
4,2,1,69,36,Jakarta,1480000000
4,2,1,241,216,Jakarta,3200000000
4,4,0,120,1076,Jakarta,82800000000
4,3,0,885,325,Jakarta,32000000000
4,3,0,220,144,Jakarta,2750000000
4,4,4,600,928,Jakarta,13000000000
4,3,1,400,417,Jakarta,23000000000
4,4,2,288,120,Jakarta,4650000000
4,3,2,136,90,Jakarta,2900000000
4,4,0,44,31,Jakarta,11843707482
4,3,1,200,184,Jakarta,8890000000
4,4,3,340,250,Jakarta,2600000000
4,3,1,256,160,Jakarta,5100000000
4,3,2,200,118,Jakarta,2700000000
4,4,2,200,109,Jakarta,3650000000
4,3,2,450,230,Jakarta,8900000000
4,4,0,750,300,Jakarta,16000000000
4,3,0,700,580,Jakarta,25000000000
4,3,1,132,60,Jakarta,1660000000
4,3,1,700,270,Jakarta,10000000000
4,5,0,450,230,Jakarta,11000000000
4,3,0,120,97,Jakarta,2340000000
4,4,1,126,104,Jakarta,3650000000
4,3,2,660,200,Jakarta,10500000000
4,2,0,160,120,Jakarta,3500000000
4,4,1,350,180,Jakarta,7200000000
4,3,0,320,290,Jakarta,12000000000
4,3,0,839,785,Jakarta,25000000000
4,4,4,804,507,Jakarta,19800000000
4,2,2,170,116,Jakarta,2900000000
4,4,0,300,300,Jakarta,11000000000
4,3,2,400,250,Jakarta,10200000000
4,3,2,500,390,Jakarta,18800000000
4,4,0,200,150,Jakarta,2520000000
4,4,0,120,97,Jakarta,2340000000
4,4,1,120,97,Jakarta,2340000000
4,4,3,625,400,Jakarta,9800000000
4,4,0,325,459,Jakarta,16500000000
4,4,0,1000,747,Jakarta,26000000000
4,4,2,120,90,Jakarta,2400000000
4,4,0,209,173,Jakarta,2350000000
4,4,0,80,60,Jakarta,1550000000
4,3,0,60,45,Jakarta,1340000000
4,3,0,192,150,Jakarta,3650000000
4,3,0,150,67,Jakarta,1900000000
4,4,2,225,350,Jakarta,19000000000
4,4,0,555,1362,Jakarta,27200000000
4,3,1,250,298,Jakarta,8000000000
4,4,0,200,150,Jakarta,5800000000
4,5,0,354,354,Jakarta,17700000000
4,4,0,275,99,Jakarta,5500000000
4,5,2,300,400,Jakarta,11500000000
4,5,0,80,90,Jakarta,1590000000
4,3,0,125,45,Jakarta,1700000000
4,3,0,65,43,Jakarta,1590000000
4,3,2,800,645,Jakarta,11700000000
4,3,3,1200,360,Jakarta,29000000000
4,4,3,804,507,Jakarta,19000000000
4,4,2,141,63,Jakarta,1690000000
4,3,6,400,984,Jakarta,47500000000
4,3,0,650,650,Jakarta,18000000000
4,3,0,54,45,Jakarta,11843707482
4,3,3,1000,1479,Jakarta,1E+11
4,3,0,933,311,Jakarta,9000000000
4,3,1,42,77,Jakarta,11843707482
4,3,1,75,77,Jakarta,1160000000
4,4,1,92,75,Jakarta,1300000000
4,2,2,550,496,Jakarta,17200000000
4,3,1,260,155,Jakarta,5400000000
4,4,3,144,132,Jakarta,3150000000
4,2,5,600,468,Jakarta,15000000000
4,4,0,350,94,Jakarta,3150000000
4,4,1,400,261,Jakarta,5000000000
4,4,0,600,793,Jakarta,42000000000
4,4,2,345,225,Jakarta,6200000000
4,3,0,350,195,Jakarta,8000000000
4,3,0,163,120,Jakarta,4800000000
4,4,0,98,119,Jakarta,1350000000
4,3,0,168,120,Jakarta,3500000000
4,3,4,300,740,Jakarta,12500000000
4,4,2,600,400,Jakarta,4500000000
4,4,2,120,104,Jakarta,1990000000
4,3,0,144,72,Jakarta,1500000000
4,3,0,240,136,Jakarta,2550000000
4,4,0,250,450,Jakarta,4000000000
4,4,2,70,70,Jakarta,1300000000
4,3,0,180,120,Jakarta,3550000000
4,3,2,129,100,Jakarta,2360000000
4,4,2,224,160,Jakarta,3500000000
4,4,0,140,178,Jakarta,11843707482
4,4,0,170,72,Jakarta,1550000000
4,2,2,450,427,Jakarta,13000000000
4,4,2,750,300,Jakarta,18500000000
4,2,0,60,48,Jakarta,2500000000
4,3,1,650,455,Jakarta,28000000000
4,2,0,54,45,Jakarta,1500000000
4,6,0,650,465,Jakarta,13900000000
4,3,0,700,1060,Jakarta,16000000000
4,4,3,800,500,Jakarta,29000000000
4,4,1,58,70,Jakarta,11843707482
4,3,8,1600,1670,Jakarta,60000000000
4,3,2,600,300,Jakarta,17900000000
4,3,1,50,33,Jakarta,11843707482
4,4,2,150,123,Jakarta,3850000000
4,4,2,190,350,Jakarta,4990000000
4,4,0,102,90,Jakarta,2350000000
4,3,2,220,126,Jakarta,2650000000
4,4,1,200,260,Jakarta,5500000000
4,4,1,90,72,Jakarta,1600000000
4,3,1,120,176,Jakarta,4900000000
4,3,2,300,300,Jakarta,4800000000
4,3,1,70,56,Jakarta,11843707482
4,4,0,500,1000,Jakarta,17000000000
4,4,0,500,300,Jakarta,5500000000
4,4,1,360,153,Jakarta,5800000000
4,3,0,80,65,Jakarta,1670000000
4,5,0,150,80,Jakarta,2300000000
4,4,1,100,57,Jakarta,1750000000
4,5,1,100,67,Jakarta,1670000000
4,3,0,380,206,Jakarta,7900000000
4,4,1,200,236,Jakarta,7000000000
4,4,4,1870,600,Jakarta,40000000000
4,3,2,850,400,Jakarta,28000000000
4,3,2,650,325,Jakarta,9000000000
4,4,2,1100,377,Jakarta,25000000000
4,5,0,1150,500,Jakarta,16000000000
4,4,2,200,221,Jakarta,4750000000
4,4,0,150,123,Jakarta,3900000000
4,3,2,150,144,Jakarta,3100000000
4,4,0,640,755,Jakarta,11500000000
4,3,0,132,163,Jakarta,3400000000
4,4,0,600,628,Jakarta,25000000000
4,3,2,1200,680,Jakarta,65000000000
4,4,4,1100,750,Jakarta,35000000000
4,4,10,1000,900,Jakarta,30000000000
4,4,0,1000,688,Jakarta,30000000000
4,5,6,1000,450,Jakarta,45000000000
4,4,12,2000,700,Jakarta,70000000000
4,5,2,800,810,Jakarta,1E+11
4,4,4,1736,1770,Jakarta,1.77E+11
4,4,4,900,641,Jakarta,55000000000
4,4,2,500,479,Jakarta,43000000000
4,4,1,73,60,Jakarta,1440000000
4,2,0,350,275,Jakarta,9250000000
4,5,0,400,600,Jakarta,18500000000
4,3,1,60,52,Jakarta,11843707482
4,3,1,50,46,Jakarta,11843707482
4,3,0,40,31,Jakarta,11843707482
4,4,2,200,120,Jakarta,3200000000
4,4,2,180,245,Jakarta,7500000000
4,4,1,150,130,Jakarta,6500000000
4,3,0,108,66,Jakarta,2350000000
4,4,0,180,67,Jakarta,2600000000
4,6,2,425,350,Jakarta,5700000000
4,4,5,300,363,Jakarta,9980000000
4,3,1,670,300,Jakarta,8250000000
4,3,6,900,1090,Jakarta,23000000000
4,3,4,300,597,Jakarta,32000000000
4,5,4,370,910,Jakarta,18000000000
4,3,6,550,570,Jakarta,35000000000
4,3,4,1390,925,Jakarta,69000000000
4,3,4,606,1545,Jakarta,11000000000
4,4,4,470,519,Jakarta,43000000000
4,4,2,300,317,Jakarta,16500000000
4,4,6,1200,680,Jakarta,70000000000
4,4,4,400,300,Jakarta,10500000000
4,4,2,264,504,Jakarta,13500000000
4,4,0,200,144,Jakarta,4750000000
4,4,0,400,152,Jakarta,5000000000
4,2,1,67,90,Jakarta,11843707482
4,4,0,600,1150,Jakarta,18500000000
4,4,1,165,128,Jakarta,3500000000
4,3,2,550,374,Jakarta,12000000000
4,3,0,600,555,Jakarta,19000000000
4,3,2,500,264,Jakarta,11000000000
4,4,0,900,555,Jakarta,16900000000
4,4,0,480,266,Jakarta,7200000000
4,2,2,400,296,Jakarta,8000000000
4,3,2,280,126,Jakarta,4900000000
4,4,0,200,140,Jakarta,4500000000
4,2,5,500,486,Jakarta,14000000000
4,3,0,400,190,Jakarta,7900000000
4,3,0,400,798,Jakarta,45000000000
4,2,1,475,350,Jakarta,9000000000
4,4,0,160,90,Jakarta,2500000000
4,3,5,280,375,Jakarta,6000000000
4,4,1,101,76,Jakarta,1810000000
4,3,1,650,420,Jakarta,35000000000
4,4,0,550,500,Jakarta,13500000000
4,3,2,300,192,Jakarta,10000000000
4,3,1,120,90,Jakarta,3400000000
4,4,0,400,299,Jakarta,14000000000
4,5,2,197,303,Jakarta,9900000000
4,4,0,300,108,Jakarta,4000000000
4,3,5,700,272,Jakarta,7500000000
4,4,2,400,199,Jakarta,13000000000
4,3,2,360,910,Jakarta,18000000000
4,3,0,150,150,Jakarta,2100000000
4,3,0,300,119,Jakarta,4500000000
4,4,2,500,300,Jakarta,8800000000
4,4,2,1100,986,Jakarta,33000000000
4,3,0,600,325,Jakarta,30000000000
4,4,4,286,397,Jakarta,10000000000
4,3,3,300,220,Jakarta,13200000000
4,3,0,600,245,Jakarta,13000000000
4,4,2,300,550,Jakarta,35000000000
4,4,10,800,1225,Jakarta,90000000000
4,2,0,180,420,Jakarta,5800000000
4,3,2,700,437,Jakarta,4900000000
4,4,0,120,90,Jakarta,1700000000
4,3,1,361,153,Jakarta,2700000000
4,6,0,150,600,Jakarta,6300000000
4,3,2,160,124,Jakarta,4500000000
4,3,1,250,100,Jakarta,1200000000
4,4,2,280,114,Jakarta,1700000000
4,3,1,600,643,Jakarta,15400000000
4,4,2,300,380,Jakarta,5990000000
4,2,0,300,180,Jakarta,3500000000
4,4,0,138,179,Jakarta,3200000000
4,4,0,216,135,Jakarta,3490000000
4,3,0,240,170,Jakarta,3100000000
4,4,0,162,135,Jakarta,3500000000
4,4,0,356,428,Jakarta,6950000000
4,4,0,230,126,Jakarta,3400000000
4,3,3,300,342,Jakarta,6900000000
4,3,4,450,750,Jakarta,11000000000
4,3,0,600,300,Jakarta,8800000000
4,4,2,1000,973,Jakarta,40000000000
4,4,4,454,629,Jakarta,45200000000
4,2,0,216,163,Jakarta,4200000000
4,4,0,500,314,Jakarta,12000000000
4,3,3,700,675,Jakarta,20000000000
4,5,1,150,90,Jakarta,2900000000
4,4,2,412,308,Jakarta,10500000000
4,3,2,550,500,Jakarta,13500000000
4,5,4,700,1093,Jakarta,15000000000
4,4,0,108,52,Jakarta,1850000000
4,4,0,450,600,Jakarta,4500000000
4,3,0,139,131,Jakarta,2200000000
4,3,1,180,120,Jakarta,3500000000
4,4,2,1030,700,Jakarta,21000000000
4,3,2,268,245,Jakarta,21500000000
4,3,1,186,100,Jakarta,4500000000
4,4,3,800,435,Jakarta,9990000000
4,3,0,300,726,Jakarta,25000000000
4,4,2,400,160,Jakarta,9250000000
4,2,1,180,200,Jakarta,6700000000
4,4,1,300,150,Jakarta,5000000000
4,3,1,346,300,Jakarta,8500000000
4,4,2,250,161,Jakarta,4200000000
4,3,2,380,200,Jakarta,8250000000
4,3,2,500,1049,Jakarta,17500000000
4,4,3,240,208,Jakarta,4000000000
4,4,3,1500,708,Jakarta,51000000000
4,3,2,350,381,Jakarta,5000000000
4,5,0,350,192,Jakarta,4900000000
4,4,2,481,170,Jakarta,5990000000
4,4,2,328,203,Jakarta,5300000000
4,3,1,148,64,Jakarta,2400000000
4,4,0,480,478,Jakarta,9800000000
4,3,0,244,325,Jakarta,4700000000
4,4,12,600,4920,Jakarta,39000000000
4,3,0,336,252,Jakarta,11843707482
4,3,0,300,144,Jakarta,6200000000
4,3,1,300,200,Jakarta,6900000000
4,4,0,377,435,Jakarta,60000000000
4,4,0,180,135,Jakarta,3900000000
4,3,6,526,652,Jakarta,14900000000
4,2,1,250,140,Jakarta,4500000000
4,5,1,77,106,Jakarta,11843707482
4,4,5,437,437,Jakarta,9500000000
4,3,0,600,346,Jakarta,6000000000
4,2,0,130,61,Jakarta,2100000000
4,3,0,90,127,Jakarta,1350000000
4,3,0,1000,1400,Jakarta,95000000000
4,2,0,1200,883,Jakarta,45000000000
4,4,0,2700,4260,Jakarta,2.7E+11
4,4,2,450,756,Jakarta,30000000000
4,5,2,325,208,Jakarta,4900000000
4,3,1,193,283,Jakarta,4300000000
4,2,1,120,90,Jakarta,2970000000
4,4,1,75,102,Jakarta,1750000000
4,3,0,695,1923,Jakarta,26500000000
4,3,0,350,245,Jakarta,10500000000
4,3,3,250,209,Jakarta,7000000000
4,2,0,540,188,Jakarta,6500000000
4,4,0,350,250,Jakarta,13000000000
4,5,0,400,600,Jakarta,14000000000
4,5,0,450,600,Jakarta,16000000000
4,3,0,300,157,Jakarta,4000000000
4,4,2,250,263,Jakarta,11500000000
4,4,2,500,732,Jakarta,16000000000
4,4,0,200,400,Jakarta,7500000000
4,3,0,100,130,Jakarta,6500000000
4,3,2,619,775,Jakarta,19000000000
4,3,0,150,520,Jakarta,12000000000
4,4,3,270,247,Jakarta,9900000000
4,3,0,390,450,Jakarta,7600000000
4,5,2,245,155,Jakarta,5600000000
4,5,1,140,135,Jakarta,2500000000
4,3,1,175,88,Jakarta,3500000000
4,3,4,950,786,Jakarta,15900000000
4,5,2,300,475,Jakarta,9500000000
4,8,2,85,72,Jakarta,1100000000
4,3,2,180,250,Jakarta,3500000000
4,3,0,150,63,Jakarta,1900000000
4,3,1,275,128,Jakarta,4500000000
4,4,2,450,450,Jakarta,12000000000
4,4,2,600,250,Jakarta,14500000000
4,2,0,480,425,Jakarta,15500000000
4,4,4,221,144,Jakarta,3900000000
4,3,1,54,84,Bogor,4881466414
4,4,2,270,135,Bogor,2160000000
4,4,1,200,90,Bogor,4881466414
4,3,1,68,98,Bogor,4881466414
4,4,1,85,116,Bogor,4881466414
4,4,1,104,164,Bogor,1500000000
4,3,1,110,186,Bogor,1680000000
4,3,1,45,105,Bogor,4881466414
4,4,1,40,88,Bogor,4881466414
4,4,1,98,120,Bogor,1290000000
4,3,1,36,68,Bogor,4881466414
4,3,1,160,165,Bogor,2550000000
4,4,1,65,60,Bogor,1080000000
4,2,1,200,153,Bogor,1550000000
4,3,1,84,39,Bogor,4881466414
4,3,1,45,81,Bogor,4881466414
4,4,1,90,200,Bogor,1680000000
4,3,1,54,120,Bogor,4881466414
4,3,1,60,104,Bogor,1080000000
4,4,1,110,186,Bogor,1680000000
4,3,1,54,84,Bogor,4881466414
4,4,2,270,135,Bogor,2160000000
4,2,1,180,90,Bogor,4881466414
4,3,1,200,90,Bogor,4881466414
4,3,4,500,2916,Bogor,16500000000
4,4,2,80,90,Bogor,4881466414
4,4,4,370,350,Bogor,2600000000
4,4,1,36,65,Bogor,4881466414
4,3,1,70,84,Bogor,4881466414
4,4,1,65,60,Bogor,1080000000
4,3,1,200,153,Bogor,1550000000
4,3,1,60,104,Bogor,1080000000
4,2,1,39,84,Bogor,4881466414
4,4,1,36,70,Bogor,4881466414
4,4,1,45,81,Bogor,4881466414
4,3,1,200,128,Bogor,2040000000
4,3,1,135,90,Bogor,1200000000
4,3,1,150,144,Bogor,1500000000
4,2,0,50,75,Bogor,4881466414
4,3,1,50,84,Bogor,4881466414
4,3,0,76,84,Bogor,1140000000
4,5,1,180,126,Bogor,1440000000
4,3,1,55,120,Bogor,1150000000
4,4,0,150,105,Bogor,1380000000
4,4,1,45,90,Bogor,4881466414
4,2,1,150,198,Bogor,1440000000
4,3,1,36,60,Bogor,4881466414
4,3,1,55,60,Bogor,4881466414
4,3,0,500,886,Bogor,14500000000
4,3,2,110,186,Bogor,1680000000
4,4,1,45,90,Bogor,4881466414
4,3,1,180,104,Bogor,1620000000
4,4,1,110,90,Bogor,1440000000
4,2,1,65,60,Bogor,1080000000
4,3,1,39,84,Bogor,4881466414
4,3,1,70,94,Bogor,1090000000
4,3,1,39,72,Bogor,4881466414
4,2,1,51,81,Bogor,4881466414
4,3,0,500,261,Bogor,4900000000
4,3,1,50,84,Bogor,4881466414
4,4,1,150,144,Bogor,1500000000
4,3,1,36,84,Bogor,4881466414
4,3,1,180,104,Bogor,1620000000
4,4,1,50,75,Bogor,4881466414
4,3,1,150,105,Bogor,1380000000
4,3,1,45,83,Bogor,4881466414
4,5,1,180,126,Bogor,1440000000
4,4,1,150,105,Bogor,1380000000
4,3,1,90,70,Bogor,4881466414
4,4,1,180,90,Bogor,4881466414
4,3,1,40,88,Bogor,4881466414
4,3,1,53,88,Bogor,4881466414
4,3,0,70,105,Bogor,4881466414
4,3,0,76,84,Bogor,1140000000
4,4,2,110,186,Bogor,1680000000
4,4,1,55,105,Bogor,4881466414
4,6,1,36,70,Bogor,4881466414
4,3,1,180,126,Bogor,1440000000
4,5,2,110,186,Bogor,1680000000
4,3,0,76,84,Bogor,1140000000
4,3,1,180,126,Bogor,1440000000
4,3,0,150,105,Bogor,1380000000
4,3,1,45,90,Bogor,4881466414
4,4,1,150,198,Bogor,1440000000
4,4,1,76,84,Bogor,1140000000
4,3,12,300,2370,Bogor,4800000000
4,2,0,100,155,Bogor,4881466414
4,5,2,400,450,Bogor,18000000000
4,4,0,100,140,Bogor,4881466414
4,4,0,100,129,Bogor,4881466414
4,2,2,401,923,Bogor,11500000000
4,3,0,36,60,Bogor,4881466414
4,3,1,84,84,Bogor,1080000000
4,4,1,76,84,Bogor,1140000000
4,3,1,36,68,Bogor,4881466414
4,4,1,70,94,Bogor,1090000000
4,4,1,180,104,Bogor,1620000000
4,5,1,84,84,Bogor,1080000000
4,5,1,76,84,Bogor,1140000000
4,3,1,180,126,Bogor,1440000000
4,4,1,98,120,Bogor,1290000000
4,4,1,45,105,Bogor,4881466414
4,4,1,70,94,Bogor,1090000000
4,3,1,98,120,Bogor,1290000000
4,4,1,150,105,Bogor,1380000000
4,4,1,84,84,Bogor,1080000000
4,2,0,50,108,Bogor,4881466414
4,4,1,200,128,Bogor,2040000000
4,2,1,60,72,Bogor,4881466414
4,4,1,150,198,Bogor,1440000000
4,4,1,155,120,Bogor,1980000000
4,5,1,70,84,Bogor,4881466414
4,5,1,36,70,Bogor,4881466414
4,3,1,45,83,Bogor,4881466414
4,3,1,70,84,Bogor,4881466414
4,3,1,200,153,Bogor,1550000000
4,2,1,39,84,Bogor,4881466414
4,4,1,45,81,Bogor,4881466414
4,3,4,800,1064,Bogor,22500000000
4,1,1,48,84,Bogor,4881466414
4,3,1,180,104,Bogor,1620000000
4,4,0,84,84,Bogor,1080000000
4,2,0,60,104,Bogor,1080000000
4,4,1,55,105,Bogor,4881466414
4,3,1,150,144,Bogor,1500000000
4,4,0,60,105,Bogor,4881466414
4,4,0,85,116,Bogor,4881466414
4,4,0,110,90,Bogor,1440000000
4,5,1,36,68,Bogor,4881466414
4,5,0,155,120,Bogor,1980000000
4,3,2,56,66,Bogor,4881466414
4,2,0,80,90,Bogor,4881466414
4,3,1,150,144,Bogor,1500000000
4,4,0,50,75,Bogor,4881466414
4,2,2,199,433,Bogor,3650000000
4,4,1,30,60,Bogor,4881466414
4,5,1,70,90,Bogor,4881466414
4,2,0,153,235,Bogor,3400000000
4,4,4,500,2916,Bogor,16500000000
4,5,0,160,165,Bogor,2550000000
4,3,0,65,60,Bogor,1080000000
4,5,0,200,153,Bogor,1550000000
4,4,0,39,84,Bogor,4881466414
4,5,0,45,81,Bogor,4881466414
4,4,0,120,180,Bogor,2040000000
4,2,0,90,200,Bogor,1680000000
4,3,0,50,86,Bogor,4881466414
4,4,0,81,81,Bogor,4881466414
4,4,1,70,84,Bogor,4881466414
4,2,1,70,94,Bogor,1090000000
4,5,1,200,128,Bogor,2040000000
4,2,1,60,72,Bogor,4881466414
4,4,1,60,72,Bogor,4881466414
4,5,1,180,126,Bogor,1440000000
4,3,0,78,98,Bogor,1200000000
4,3,1,36,70,Bogor,4881466414
4,4,1,98,120,Bogor,1290000000
4,4,1,40,88,Bogor,4881466414
4,2,1,110,90,Bogor,1440000000
4,4,1,160,165,Bogor,2550000000
4,4,1,85,116,Bogor,4881466414
4,4,2,120,180,Bogor,2040000000
4,4,1,155,120,Bogor,1980000000
4,4,1,70,84,Bogor,4881466414
4,5,1,45,90,Bogor,4881466414
4,5,1,45,105,Bogor,4881466414
4,3,0,300,312,Bogor,5500000000
4,4,1,70,94,Bogor,1090000000
4,4,1,51,81,Bogor,4881466414
4,4,1,200,128,Bogor,2040000000
4,3,1,60,72,Bogor,4881466414
4,2,1,150,198,Bogor,1440000000
4,4,0,150,90,Bogor,1000000000
4,4,1,36,84,Bogor,4881466414
4,5,1,36,70,Bogor,4881466414
4,5,1,36,70,Bogor,4881466414
4,4,0,85,116,Bogor,4881466414
4,4,1,180,104,Bogor,1620000000
4,3,0,84,84,Bogor,1080000000
4,2,0,155,120,Bogor,1980000000
4,4,0,160,165,Bogor,2550000000
4,3,1,30,60,Bogor,4881466414
4,4,1,55,105,Bogor,4881466414
4,2,0,36,78,Bogor,4881466414
4,4,0,36,81,Bogor,4881466414
4,4,0,36,76,Bogor,4881466414
4,4,0,36,72,Bogor,4881466414
4,4,2,99,128,Bogor,1250000000
4,4,2,150,72,Bogor,1500000000
4,3,0,350,300,Bogor,3500000000
4,5,1,36,72,Bogor,4881466414
4,2,1,250,157,Bogor,1500000000
4,3,1,450,650,Bogor,3000000000
4,3,1,45,74,Bogor,4881466414
4,5,0,40,60,Bogor,4881466414
4,3,1,130,216,Bogor,2700000000
4,3,0,80,96,Bogor,4881466414
4,4,1,38,90,Bogor,4881466414
4,5,1,72,36,Bogor,4881466414
4,2,0,300,279,Bogor,1700000000
4,4,1,42,60,Bogor,4881466414
4,2,0,300,300,Bogor,1250000000
4,3,1,120,141,Bogor,4881466414
4,5,0,36,84,Bogor,4881466414
4,4,2,500,1156,Bogor,15500000000
4,5,2,650,570,Bogor,16500000000
4,5,1,130,90,Bogor,1050000000
4,5,2,200,315,Bogor,2900000000
4,2,2,190,249,Bogor,3200000000
4,3,2,152,301,Bogor,3000000000
4,4,1,45,63,Bogor,4881466414
4,2,0,300,277,Bogor,2500000000
4,4,0,120,81,Bogor,1100000000
4,4,0,180,253,Bogor,1700000000
4,4,1,150,247,Bogor,1650000000
4,5,2,256,730,Bogor,7800000000
4,5,2,400,470,Bogor,4000000000
4,4,1,150,216,Bogor,2300000000
4,4,1,32,65,Bogor,4881466414
4,3,1,586,559,Bogor,8800000000
4,4,3,299,125,Bogor,2300000000
4,3,2,362,330,Bogor,5000000000
4,4,1,275,329,Bogor,3900000000
4,4,4,300,663,Bogor,4500000000
4,3,0,50,72,Bogor,4881466414
4,3,2,50,72,Bogor,4881466414
4,3,1,90,170,Bogor,1550000000
4,3,0,45,50,Bogor,4881466414
4,3,0,36,60,Bogor,4881466414
4,3,2,45,60,Bogor,4881466414
4,4,2,42,60,Bogor,4881466414
4,3,2,120,230,Bogor,2300000000
4,3,3,515,518,Bogor,11500000000
4,3,0,500,1156,Bogor,16000000000
4,3,1,200,144,Bogor,2000000000
4,3,1,520,300,Bogor,5500000000
4,3,2,305,517,Bogor,5750000000
4,4,3,525,330,Bogor,5000000000
4,3,2,250,312,Bogor,5900000000
4,4,2,340,514,Bogor,6200000000
4,3,2,80,72,Bogor,4881466414
4,3,30,2500,17000,Bogor,1E+11
4,3,1,40,45,Bogor,4881466414
4,3,2,54,64,Bogor,4881466414
4,2,2,54,60,Bogor,4881466414
4,4,2,54,70,Bogor,4881466414
4,3,1,50,105,Bogor,4881466414
4,4,2,88,72,Bogor,4881466414
4,2,1,70,140,Bogor,4881466414
4,3,1,550,375,Bogor,5300000000
4,3,1,54,72,Bogor,4881466414
4,3,1,36,72,Bogor,4881466414
4,3,15,800,3050,Bogor,8200000000
4,3,4,221,220,Bogor,2600000000
4,3,3,125,621,Bogor,4490000000
4,2,1,130,255,Bogor,1750000000
4,3,2,100,126,Bogor,1200000000
4,3,1,65,96,Bogor,4881466414
4,4,2,280,840,Bogor,4900000000
4,2,1,45,98,Bogor,4881466414
4,2,1,45,97,Bogor,4881466414
4,3,3,225,535,Bogor,5300000000
4,3,2,56,66,Bogor,4881466414
4,4,1,45,84,Bogor,4881466414
4,4,0,60,36,Bogor,4881466414
4,2,1,90,109,Bogor,4881466414
4,3,1,45,82,Bogor,4881466414
4,4,1,36,72,Bogor,4881466414
4,3,1,176,394,Bogor,4400000000
4,3,2,99,128,Bogor,1500000000
4,2,0,48,61,Bogor,4881466414
4,3,0,70,297,Bogor,1900000000
4,3,0,400,2200,Bogor,15500000000
4,3,0,100,90,Bogor,4881466414
4,3,0,120,216,Bogor,1900000000
4,3,1,45,105,Bogor,4881466414
4,3,4,600,648,Bogor,8000000000
4,3,7,400,2916,Bogor,16500000000
4,3,1,50,105,Bogor,4881466414
4,3,2,500,321,Bogor,3500000000
4,2,2,54,60,Bogor,4881466414
4,3,2,150,315,Bogor,2800000000
4,2,0,41,77,Bogor,4881466414
4,2,1,248,364,Bogor,5250000000
4,2,0,500,1153,Bogor,15500000000
4,3,1,72,90,Bogor,1110000000
4,3,1,500,362,Bogor,5500000000
4,3,1,21,120,Bogor,4881466414
4,3,1,36,40,Bogor,4881466414
4,3,1,36,78,Bogor,4881466414
4,3,1,39,72,Bogor,4881466414
4,3,3,300,309,Bogor,1000000000
4,3,0,36,68,Bogor,4881466414
4,4,2,170,198,Bogor,2200000000
4,3,1,27,93,Bogor,4881466414
4,3,1,62,72,Bogor,4881466414
4,3,3,515,518,Bogor,11500000000
4,2,1,70,90,Bogor,4881466414
4,3,0,60,94,Bogor,4881466414
4,3,1,80,120,Bogor,4881466414
4,2,1,55,72,Bogor,2850000000
4,3,2,338,435,Bogor,4250000000
4,2,3,500,1156,Bogor,15500000000
4,3,1,36,84,Bogor,4881466414
4,3,2,90,200,Bogor,1680000000
4,2,1,36,50,Bogor,4881466414
4,2,1,144,1337,Bogor,3800000000
4,3,2,62,150,Bogor,1300000000
4,3,0,1233,7400,Bogor,45000000000
4,3,0,150,1000,Bogor,1500000000
4,3,1,200,188,Bogor,1600000000
4,2,0,36,76,Bogor,4881466414
4,3,0,36,72,Bogor,4881466414
4,3,0,36,81,Bogor,4881466414
4,3,5,196,687,Bogor,6000000000
4,3,0,36,78,Bogor,4881466414
4,3,2,350,324,Bogor,3800000000
4,3,0,36,72,Bogor,4881466414
4,3,0,36,81,Bogor,4881466414
4,2,1,63,100,Bogor,4881466414
4,3,1,75,98,Bogor,1600000000
4,3,2,450,375,Bogor,7000000000
4,3,2,495,543,Bogor,11000000000
4,3,1,400,526,Bogor,6000000000
4,3,2,299,396,Bogor,5000000000
4,3,1,350,334,Bogor,4500000000
4,2,1,84,38,Bogor,4881466414
4,3,1,180,120,Bogor,1900000000
4,3,1,150,90,Bogor,1150000000
4,3,1,360,313,Bogor,6500000000
4,4,1,400,340,Bogor,7000000000
4,4,1,500,321,Bogor,3500000000
4,4,2,515,518,Bogor,11500000000
4,4,1,70,90,Bogor,4881466414
4,4,1,63,150,Bogor,1000000000
4,2,2,350,334,Bogor,4500000000
4,4,1,89,84,Bogor,1650000000
4,3,1,89,84,Bogor,1650000000
4,3,2,299,396,Bogor,5000000000
4,3,1,125,299,Bogor,2300000000
4,4,1,88,144,Bogor,1250000000
4,3,1,200,575,Bogor,4500000000
4,3,1,60,84,Bogor,4881466414
4,3,1,36,72,Bogor,4881466414
4,2,1,130,72,Bogor,1000000000
4,4,1,36,60,Bogor,4881466414
